id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18843985,The house of Secret in PonteVecchio,47242384,Donna,,Centro Storico,43.76882,11.25453,Entire home/apt,117,1,202,2021-10-01,3.88,5,292,31,
18849465,Novoli Skyline,23904874,Edoardo E Michela,,Centro Storico,43.78612,11.23407,Entire home/apt,69,1,15,2017-12-10,0.29,179,0,0,
18862299,"Modern, cozy and quiet",7439057,Rita E Gisella,,Centro Storico,43.78416,11.23935,Entire home/apt,89,1,2,2019-07-14,0.04,35,310,0,
18863306,Exclusive apartment Ponte Vecchio,130443677,Niccolo',,Centro Storico,43.76569,11.25255,Entire home/apt,88,1,169,2020-02-15,3.27,1,75,1,
18864825,Appartamento Centrale per gruppo di ragazzi,23141500,Federico,,Centro Storico,43.7673,11.25819,Entire home/apt,80,2,2,2018-07-10,0.09,8,0,0,
18865251,Big and central Appartamento per ragazzi giovani,23141500,Federico,,Centro Storico,43.76852,11.25771,Entire home/apt,96,3,8,2019-07-16,0.33,8,75,1,
18881033,Vasari Florence Apartment A - Only 5 Mins from SMN,128785592,Romano,,Centro Storico,43.77305,11.24511,Entire home/apt,84,3,100,2021-09-13,1.88,4,128,8,
18882667,attico con terrazza,131579536,Raissa,,Centro Storico,43.78051,11.24168,Entire home/apt,70,2,45,2019-10-10,1.06,1,0,0,
18883360,2 Appartamenti grandi insieme in Firenze centro,23141500,Federico,,Centro Storico,43.76895,11.2574,Entire home/apt,145,3,9,2019-07-03,0.18,8,0,3,
18885502,Residenza Historia - Venere,41985760,Residenze D'Epoca Collection,,Centro Storico,43.7695,11.26141,Private room,90,1,24,2021-09-29,0.49,35,317,12,
18887477,Ampio appartamento panoramico in centro a Firenze,131612573,Andrea,,Centro Storico,43.77302,11.24705,Entire home/apt,150,10,16,2018-07-24,0.31,1,103,1,
18894124,Nuovo monolocale a 7minuti dalla stazione centrale,71279926,Filippo,,Rifredi,43.78662,11.24074,Entire home/apt,49,2,84,2018-08-18,1.59,1,8,0,
18894952,The cozy painted house in Florence,131669311,Lucia,,Centro Storico,43.76213,11.2434,Entire home/apt,59,1,207,2021-09-16,3.88,2,1,7,
18902896,Large and Panoramic apartment in Florence,16185279,Leonardo,,Centro Storico,43.77918,11.2512,Entire home/apt,85,2,104,2021-09-29,2.24,11,297,24,
18906673,"Promenade,6 romantic rooms in the heart of Firenze",42891942,Renato,,Centro Storico,43.76697,11.25382,Private room,50,1,9,2019-10-23,0.17,19,365,0,
18925071,Cozy room with terrace in Florence!,26735399,Andrea,,Centro Storico,43.78764,11.23145,Private room,35,2,50,2017-12-14,0.96,1,0,0,
18941265,Ponte Vecchio Real Florentine Studio,75780354,Marco,,Centro Storico,43.76655,11.25458,Entire home/apt,80,2,84,2019-11-13,1.59,1,77,0,
18943394,Caravaggio Moderno Loft  Santa Croce,4217608,Palazzo Dei Ciompi,,Centro Storico,43.77149,11.26517,Entire home/apt,163,1,68,2019-11-17,1.30,8,354,0,
18968575,Fantastico appartamento,131596737,Gurpreet,,Gavinana Galluzzo,43.73721,11.24675,Private room,289,2,0,,,1,365,0,
18968702,Loft Via Gioberti,75898726,Gabriele,,Campo di Marte,43.76965,11.27284,Entire home/apt,100,2,18,2020-01-31,0.34,1,351,2,
18970168,Villino liberty a Firenze,10688748,Valentina,,Rifredi,43.78512,11.25299,Entire home/apt,60,5,2,2017-07-24,0.04,1,0,0,
18972487,Arte e movida a portata di mano!!,132328097,Sara Golper,,Isolotto Legnaia,43.76708,11.23917,Private room,40,1,9,2017-06-04,0.17,1,87,0,
18972660,"Pepi Studio, brand new cozy staying in Florence",8609352,Anna,,Centro Storico,43.77349,11.26537,Entire home/apt,56,2,5,2019-08-14,0.10,1,0,0,
18974446,Affittacamere di pregio nel cuore di Firenze - 3,127153513,Residenza Ognissanti,,Centro Storico,43.77516,11.24225,Hotel room,126,2,4,2017-06-25,0.08,3,178,0,
18975346,Dolce Casa Firenze,99804632,Sara,,Campo di Marte,43.76687,11.28,Entire home/apt,49,2,29,2019-07-21,0.55,1,0,0,
18975568,M&L Apartment,131639087,Romina,,Centro Storico,43.76625,11.24861,Entire home/apt,80,2,92,2021-05-31,1.82,1,201,2,
18978879,Affittacamere di pregio nel cuore di Firenze -  1,127153513,Residenza Ognissanti,,Centro Storico,43.77319,11.24464,Hotel room,90,1,10,2018-06-18,0.19,3,177,1,
18979460,Affittacamere di pregio nel cuore di Firenze - 4,127153513,Residenza Ognissanti,,Centro Storico,43.77319,11.24464,Hotel room,77,2,2,2017-06-29,0.04,3,177,0,
18983431,Piazza della Libertà Design Flat,96122546,CleanBnB Team,,Rifredi,43.78362,11.25693,Entire home/apt,123,2,31,2019-11-29,0.60,94,226,1,
18986452,Fortezza da Basso Roomy Flat! x 6!,96122546,CleanBnB Team,,Rifredi,43.78362,11.25693,Entire home/apt,130,2,27,2019-09-29,0.51,94,123,0,
18986692,"Capitelli Suite,  few steps from the Duomo!",4605211,Mariangela,,Centro Storico,43.77154,11.25107,Entire home/apt,140,3,27,2021-10-04,0.55,8,353,2,048017LTN1635
18986719,Art Suite Ponte Vecchio,35940083,Anisia,,Centro Storico,43.76688,11.25461,Entire home/apt,357,1,59,2019-12-31,1.12,24,356,3,
18987664,Cuddles in Florence appartment with Netflix,132454403,Laura,,Centro Storico,43.77242,11.24473,Entire home/apt,98,3,69,2019-09-20,1.36,2,0,0,
18988354,Garden apartment,132461969,Catherine,,Centro Storico,43.76754,11.24197,Entire home/apt,75,5,7,2019-06-18,0.28,1,106,0,
18993016,Lilium Firenze,132484367,Serena Daniela,,Gavinana Galluzzo,43.76111,11.28329,Entire home/apt,45,2,10,2018-06-16,0.19,2,3,0,
18994227,Emergency room last minute!!!,132429333,David,,Rifredi,43.79408,11.20751,Private room,26,1,131,2019-07-16,2.49,1,292,0,
19001120,NEW!!Mercato Centrale modern and bright apartment,81675607,Carlotta,,Centro Storico,43.7751,11.25311,Entire home/apt,50,5,184,2021-10-07,3.52,3,52,8,
19007034,A Few Steps to The Duomo Perfect 1BD Apt,35467334,Daniele,,Centro Storico,43.77512,11.25588,Entire home/apt,418,2,45,2019-11-14,1.17,15,347,0,
19007463,A Few Steps to The Duomo Adorable 1BD Apt,35467334,Daniele,,Centro Storico,43.77524,11.25427,Entire home/apt,406,2,18,2018-10-21,0.34,15,347,0,
19007683,A Few Steps to The Duomo Elegant 2BD Apt,35467334,Daniele,,Centro Storico,43.77539,11.25542,Entire home/apt,519,1,46,2018-09-01,0.90,15,347,0,
19007803,My sweet family's home,16735436,Daria,,Isolotto Legnaia,43.76889,11.19976,Private room,32,4,7,2017-10-09,0.14,2,0,0,
19007894,A Few Steps to The Duomo Beautiful 2BD Apt,35467334,Daniele,,Centro Storico,43.77376,11.25361,Entire home/apt,574,2,30,2018-12-27,0.61,15,347,0,
19008091,A Few Steps to The Duomo Enchanting 2BD Apt,35467334,Daniele,,Centro Storico,43.77348,11.25388,Entire home/apt,539,2,22,2019-05-23,0.48,15,347,0,
19008454,INDEPENDENT APARTMENT CITY CENTER,132616940,Annamaria,,Centro Storico,43.77533,11.26498,Entire home/apt,80,2,164,2021-08-19,3.16,1,355,19,
19008595,A Few Steps to The Duomo Upscale 2BD Apt,35467334,Daniele,,Centro Storico,43.77352,11.25398,Entire home/apt,574,2,29,2019-10-14,0.65,15,347,0,
19009407,A Few Steps to The Duomo Amazing 4BD Apt,35467334,Daniele,,Centro Storico,43.77541,11.25567,Entire home/apt,990,2,37,2019-06-16,0.74,15,347,0,
19009942,A Few Steps to The Duomo Majestic 5BD Apt,35467334,Daniele,,Centro Storico,43.77528,11.25423,Entire home/apt,1320,2,55,2019-10-16,1.05,15,339,0,
19010196,A Few Steps to The Duomo Comfortable 1BD Apt,35467334,Daniele,,Centro Storico,43.77545,11.2555,Entire home/apt,522,2,3,2018-10-14,0.08,15,347,0,
19014122,"""GIGLIO"" Historical Center of Florence Wi Fi a/c",98607844,Alessandro,,Centro Storico,43.77214,11.26218,Entire home/apt,55,2,25,2019-09-19,0.49,5,1,1,
19022624,Bardi 43,11867344,Barbara E Anna,,Centro Storico,43.76724,11.25307,Entire home/apt,70,2,38,2019-07-25,0.74,3,0,0,
19024852,Tornaquinci Luxury Penthouse,5700221,Federico,,Centro Storico,43.77216,11.25924,Entire home/apt,185,2,76,2020-02-27,1.54,46,264,0,
19030466,FLORENCE APARTMENT - CLASSIC,94792613,Bernardo,,Isolotto Legnaia,43.77512,11.21972,Entire home/apt,65,2,142,2020-01-27,2.73,2,48,0,
19031281,Art Apartment Galileo Galilei,1645859,David,,Centro Storico,43.76916,11.26165,Entire home/apt,80,2,44,2018-07-19,0.87,30,0,0,
19035531,Bright room in Florence,132837667,Mario E Caterina,,Rifredi,43.79203,11.24611,Private room,40,2,222,2019-10-17,4.19,3,1,0,
19041437,Big Room in Florence + SINGLE BED on Requeste,132900359,Cretescu Eugenio,,Campo di Marte,43.78528,11.2729,Private room,42,2,64,2019-09-17,1.24,2,352,3,
19047382,Camera Giovanna,94861122,Anna Maria,,Isolotto Legnaia,43.76297,11.21818,Private room,65,1,0,,,4,365,0,
19060592,Ponte Vecchio Romantic Suite,11925757,Erika,,Centro Storico,43.76617,11.25447,Entire home/apt,97,2,161,2021-08-13,3.08,17,61,6,
19060595,"Big apt with Terrace, Air Con, next David's Statue",118956463,Max & Laura,,Centro Storico,43.77961,11.26073,Entire home/apt,220,1,29,2021-07-10,0.56,6,123,4,
19060819,Charming apartment close to Ponte Vecchio,10907601,Ginevra &,,Centro Storico,43.76627,11.25233,Entire home/apt,186,2,76,2020-01-09,1.48,8,275,1,
19061763,Casa Chiantigiana 131/B,132996210,Natalia,,Gavinana Galluzzo,43.74581,11.29442,Entire home/apt,40,1,16,2018-04-14,0.30,1,0,0,
19062327,Charming Apartment in Piazza Santa Croce,10907601,Ginevra &,,Centro Storico,43.76997,11.26179,Entire home/apt,185,2,131,2021-09-23,2.50,8,314,19,
19066992,Room close to city center (blue room),133106320,Julien,,Campo di Marte,43.78106,11.27069,Private room,26,1,472,2021-10-04,8.96,2,342,57,
19069761,Rustic Charm in Santa Croce,133130920,Violetta,,Centro Storico,43.76942,11.26333,Entire home/apt,88,7,1,2020-01-09,0.05,1,93,0,
19079404,APPARTAMENTO   SANT ' AMBROGIO,70448931,Benedetta,,Centro Storico,43.77184,11.26629,Entire home/apt,90,2,24,2019-09-30,0.60,2,0,0,
19080574,Little place in Santo spirito.,56495180,Monique,,Centro Storico,43.76503,11.24538,Entire home/apt,65,2,6,2020-01-21,2.81,3,321,3,
19094828,Little Art toys Studio near Piazza Beccaria,23644457,Paolo,,Campo di Marte,43.7693,11.27313,Entire home/apt,48,1,11,2018-06-18,0.21,1,172,0,
19110876,Residenza Historia - Beatrice,41985760,Residenze D'Epoca Collection,,Centro Storico,43.76949,11.26054,Private room,91,1,39,2021-09-02,1.47,35,307,24,
19111663,Residenza Historia - Monnalisa,41985760,Residenze D'Epoca Collection,,Centro Storico,43.76985,11.26005,Private room,102,1,6,2019-07-12,0.12,35,327,3,
19111745,Relax in Florence. Cosy apartment for your stay,47123482,Stefano,,Centro Storico,43.77507,11.2441,Entire home/apt,69,2,73,2019-05-26,1.41,1,107,0,
19114168,SPECCHI SU PONTE VECCHIO,133559881,Niccolo,,Centro Storico,43.76674,11.2518,Entire home/apt,80,2,67,2021-09-29,1.83,1,133,19,
19118578,"Country House ""Il Sabatino"" on Florence's hills.",132835366,Filippo,,Gavinana Galluzzo,43.72964,11.24271,Entire home/apt,70,2,112,2021-09-14,2.18,1,0,13,
19118850,Mary house Apostoli,53705108,Attilio,,Centro Storico,43.76952,11.25439,Entire home/apt,110,3,0,,,1,87,0,
19126968,Ricasoli Suite,5700221,Federico,,Centro Storico,43.77427,11.25734,Entire home/apt,116,2,47,2020-11-01,0.90,46,0,1,
19128494,Residenza Historia - Ginevra,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77011,11.26002,Private room,84,1,10,2021-09-24,0.19,35,296,6,
19129905,"A Casa di Luisa - Appartamento A ""Ambra""",133695988,Luisa,,Centro Storico,43.78265,11.24236,Entire home/apt,96,2,41,2019-09-13,0.83,2,0,0,
19130756,Visarno Quiet and Cozy Apartment - Free Parking,96122546,CleanBnB Team,,Rifredi,43.78717,11.2268,Entire home/apt,51,2,39,2017-07-09,0.75,94,45,5,
19131456,Piazza della Libertà Cozy Apartment x3,96122546,CleanBnB Team,,Campo di Marte,43.78485,11.26214,Entire home/apt,45,2,35,2019-06-02,1.13,94,0,0,
19135294,Vivi Firenze!,133744546,Antonella,,Campo di Marte,43.77824,11.2756,Entire home/apt,60,3,20,2018-06-05,0.39,1,2,0,
19139946,Cozy apt. in Sant'Ambrogio,45803078,Mariachiara,,Centro Storico,43.77104,11.26682,Entire home/apt,35,2,5,2017-08-11,0.10,1,0,0,
19141149,Meadow fortyfive,38777494,Irene,,Centro Storico,43.77556,11.24186,Entire home/apt,180,2,13,2018-07-01,0.40,16,203,2,
19147677,San Lorenzo loft apartment,39776,Carol,,Centro Storico,43.774,11.25471,Entire home/apt,64,2,2,2017-06-15,0.04,17,285,0,
19149376,Camera Beatrice,94861122,Anna Maria,,Isolotto Legnaia,43.76467,11.21948,Private room,75,1,0,,,4,365,0,
19149798,Centralissimo monolocale sui tetti di Firenze,39799539,Silvia,,Centro Storico,43.77233,11.25945,Entire home/apt,62,3,54,2021-09-15,1.04,1,170,9,
19153462,"A Casa di Luisa - Appartamento  B ""Ametista""",133695988,Luisa,,Centro Storico,43.78308,11.24236,Entire home/apt,110,2,39,2019-07-12,0.75,2,0,0,
19156955,Ghibellina Al Top,23904874,Edoardo E Michela,,Centro Storico,43.76921,11.26671,Entire home/apt,74,1,5,2017-10-06,0.10,179,305,0,
19166390,Cozy Romana Apartment with Loft,3314526,Alessandro,,Centro Storico,43.76443,11.2467,Entire home/apt,90,2,8,2018-05-27,0.16,34,6,0,
19176527,"ROSMARINO, holiday apartment in San  Frediano ⭐️",488317,Diana,,Centro Storico,43.76974,11.24376,Entire home/apt,102,1,7,2019-09-24,0.17,36,360,0,04017LTN4161
19178816,Camera Martina,94861122,Anna Maria,,Isolotto Legnaia,43.76518,11.21918,Private room,75,1,0,,,4,365,0,
19186944,Camera Anna,94861122,Anna Maria,,Isolotto Legnaia,43.76831,11.22203,Private room,75,1,0,,,4,365,0,
19189743,Scala Guest Apartment No.9,29021794,Chanel,,Centro Storico,43.77024,11.24119,Entire home/apt,103,7,57,2020-02-15,1.10,6,0,0,
19193334,Classic Terrace Santo Spirito,23904874,Edoardo E Michela,,Centro Storico,43.76918,11.24043,Entire home/apt,92,1,15,2020-02-29,0.29,179,0,0,
19193877,Lovely Goldoni View,23904874,Edoardo E Michela,,Centro Storico,43.77214,11.24879,Entire home/apt,80,1,14,2017-10-08,0.32,179,0,0,
19195520,"ZAGARA Florence, miniapartment + garden in Firenze",643110,Isabella,,Rifredi,43.79775,11.25325,Private room,85,1,2,2018-06-25,0.07,6,137,0,
19201574,Lovely Double Room Near Park,10773010,Lamberto,,Campo di Marte,43.78738,11.26332,Private room,23,1,23,2017-08-10,0.44,3,0,0,
19203855,Doble room with in the heart of Florence!,28682110,Marella,,Centro Storico,43.77611,11.25616,Private room,35,2,1,2018-04-20,0.02,1,0,0,
19206962,Doube room not far from the center,7192310,Mario,,Centro Storico,43.78424,11.23226,Private room,49,1,2,2017-06-24,0.04,1,0,0,
19209157,CHEAP BIG ROOM SINGLE USE GUESTS APARTMENT,67953719,Maria Novella,,Campo di Marte,43.78115,11.28121,Private room,12,28,8,2021-09-30,1.39,9,294,5,
19224593,Irresistible Ponte Vecchio Charmer With Terrace!,1450696,ItalyPerfect,,Centro Storico,43.76614,11.25453,Entire home/apt,140,3,2,2020-01-05,0.05,6,319,0,
19236909,Ponte Vecchio Corner - San Jacopo,4156491,Apartments Florence,,Centro Storico,43.76755,11.25254,Entire home/apt,207,3,0,,,136,0,0,
19239101,Double Room with Private External Bathroom,134696157,Corte Passi,,Rifredi,43.78357,11.25599,Private room,74,1,3,2019-08-06,0.09,4,0,0,
19240692,Economy Double Room with Private Bathroom,134696157,Corte Passi,,Rifredi,43.78375,11.2558,Private room,74,1,3,2017-07-29,0.13,4,0,0,
19240819,Corte dei Passi - Triple Room,134696157,Corte Passi,,Centro Storico,43.7816,11.25536,Private room,90,1,2,2019-08-13,0.07,4,0,0,
19240943,Corte dei Passi - Quadruple Room,134696157,Corte Passi,,Rifredi,43.7824,11.25398,Private room,100,1,0,,,4,0,0,
19241443,Florence Oltrarno Center stylish and quiet flat,134713091,Filippo,,Centro Storico,43.76477,11.24606,Entire home/apt,74,2,54,2020-01-11,1.12,1,197,0,
19248677,piazza san jacopino,134780795,Monica,,Centro Storico,43.78103,11.2408,Entire home/apt,95,1,198,2019-09-07,3.81,1,323,0,
19266597,lovely time in Florence,134908963,Angela,,Gavinana Galluzzo,43.73641,11.22061,Entire home/apt,83,2,8,2019-04-07,0.18,2,342,0,
19271901,"Camera doppia alle Cascine, vicino al centro",7618275,Alice,,Centro Storico,43.78739,11.21859,Private room,33,2,25,2018-10-07,0.47,1,0,0,
19278289,Palace with balcony View to Pitti Palace and Duomo,35467334,Daniele,,Centro Storico,43.76617,11.25034,Entire home/apt,889,2,22,2019-05-19,0.60,15,348,0,
19279578,Senese 2b near PORTA ROMANA,4156491,Apartments Florence,,Centro Storico,43.75787,11.24078,Entire home/apt,219,3,0,,,136,0,0,
19280274,charming Ognissanti Large apartment,1280806,Maria Cristina,,Centro Storico,43.77283,11.24724,Entire home/apt,200,30,0,,,18,292,0,
19280683,Ognissanti open space apartment,1280806,Maria Cristina,,Centro Storico,43.77251,11.24734,Entire home/apt,180,30,1,2019-06-22,0.04,18,292,0,
19302047,Giotto apartment in S.Maria Novella square,13844951,Chiara,,Centro Storico,43.77385,11.24993,Entire home/apt,67,3,93,2021-10-09,2.15,2,259,12,048017LTN0178
19305065,Stanza privata con terrazzo privato,109243561,Alessia,,Rifredi,43.79154,11.25494,Private room,12,2,0,,,1,0,0,
19306078,Loft in Center of Florence,135203707,Ernesto,,Centro Storico,43.77486,11.26449,Entire home/apt,46,2,81,2019-12-01,1.59,1,225,1,3473052082
19307611,Giardino Toscano in Oltrarno Florence,97254096,John,,Centro Storico,43.77061,11.24098,Entire home/apt,75,3,154,2021-10-13,3.04,1,286,15,
19308111,La casa dei pavoni,58168820,Vittoria,,Isolotto Legnaia,43.78237,11.1716,Private room,60,2,2,2018-06-16,0.04,2,88,0,
19308257,.1 Casa Natura in Oltrarno,47655975,Enrica,,Centro Storico,43.76614,11.24668,Entire home/apt,70,2,242,2021-10-02,4.63,2,270,17,
19308356,Romantic flat on the bridge.,135222467,Andrea,,Centro Storico,43.76811,11.24826,Entire home/apt,83,2,7,2019-06-16,0.17,1,362,0,
19320906,Large Luxury Palazzo by Uffizi,3796784,Alessandra,,Centro Storico,43.76984,11.25398,Entire home/apt,2000,4,8,2019-06-04,0.16,5,332,0,
19324140,Il Poggetto Chianti Cottage near Florence,135355293,Leonardo E Lorenzo,,Gavinana Galluzzo,43.73057,11.23268,Entire home/apt,75,2,22,2018-07-13,0.43,1,11,0,
19328618,Sally & Sean's Place,97481328,Saloome,,Rifredi,43.78953,11.24366,Private room,26,1,79,2018-10-10,1.50,1,0,0,
19338602,Serragli 126 - Real Oltrarno Experience,135480985,Antony,,Centro Storico,43.76305,11.24281,Entire home/apt,52,2,79,2019-04-25,1.60,1,0,0,
19342275,Portinari Apartment,135344186,Elena,,Centro Storico,43.7723,11.25997,Entire home/apt,271,2,46,2019-09-28,1.04,2,0,0,
19342711,B&B Lorenzo&Lorenzo Vol.2 (k),6623347,Lorenzo E Lorenzo,,Centro Storico,43.76504,11.26015,Private room,50,2,24,2018-06-16,0.46,10,353,1,
19352107,Casa d'Agnolo,49093598,Edoardo,,Centro Storico,43.77065,11.26518,Entire home/apt,65,2,107,2018-10-22,2.14,1,0,0,
19353665,A casa di Gio': Ensuite double room for rent.,131748428,Alice,,Centro Storico,43.78035,11.25727,Private room,55,3,51,2019-06-29,1.04,1,139,0,
19355344,Sweet double room Free Wifi,85518055,Rajaa,,Rifredi,43.80824,11.23487,Private room,40,2,0,,,1,0,0,
19369044,Lovely vintage room with garden,3174636,Julia,,Rifredi,43.7914,11.24372,Private room,50,2,0,,,1,0,0,
19377223,S.Ambrogio Flat,2653408,Vins,,Centro Storico,43.77088,11.26598,Entire home/apt,80,2,48,2018-08-12,0.92,2,0,0,
19380579,Beautiful apartment w terrace overlooking sights,86064272,Filippo,,Centro Storico,43.76921,11.25801,Entire home/apt,130,2,20,2018-08-29,0.39,3,0,0,
19384811,camera in ampio appartamento zona Campo di Marte,6820587,Caterina,,Campo di Marte,43.77631,11.28707,Private room,50,2,3,2017-06-25,0.07,1,0,0,
19395185,"Air-Conditioned, Private Room, King Size Bed",135971574,Stefano,,Centro Storico,43.78779,11.23506,Private room,48,3,17,2017-09-30,0.32,1,0,0,
19399424,"""Forlanini House"" Camera Privata",135998883,Giulio,,Rifredi,43.79214,11.22549,Private room,150,1,1,2017-06-24,0.02,1,0,0,
19399749,Maggio Terrace - 360° views,65222778,Apartments_Florence,,Centro Storico,43.76533,11.24815,Entire home/apt,212,3,2,2018-08-31,0.04,38,0,0,048017LTN3968
19422421,Ancient Fiorentine Apartment near Ponte Vecchio,136170770,Ati,,Centro Storico,43.76671,11.24942,Entire home/apt,84,3,2,2018-07-05,0.05,2,164,0,
19424005,"2br,2ba Central Apartment at Ponte Vecchio",136170770,Ati,,Centro Storico,43.76623,11.2531,Entire home/apt,120,3,0,,,2,0,0,
19425752,"Corso Penthouse.Terrace with Duomo view,4bdr 4btr",6594667,Stefano,,Centro Storico,43.77165,11.25569,Entire home/apt,250,3,96,2021-10-02,1.89,10,276,5,
19429553,Monolocale a 2 passi dal duomo.,136209524,Barbara Fi,,Centro Storico,43.77285,11.2604,Entire home/apt,70,2,5,2018-08-15,0.13,1,363,0,
19442708,"Bright, Modern, and Spacious  in Piazza Repubblica",65222778,Apartments_Florence,,Centro Storico,43.77077,11.25541,Entire home/apt,256,3,1,2017-12-30,0.02,38,0,0,048017LTN3794
19451218,Large DOUBLE and/or TWIN  bedroom at PORTA ROMANA,74773907,Patricio,,Centro Storico,43.76193,11.24154,Private room,37,3,10,2018-09-30,0.20,3,0,0,
